"Area nr"	Prioritet	Ankomst	Starttid	Kund	Ordernr	Transportör	Status	Timestamp	Zon	Aktiv	"Max pall"	"Min pall"	Kund	Transportör	Yta	"Dispatch dag"	Noteringar	Lagerplats	Bolag	Rutt	Stopp	Användare
UTL624BB							30	"2026-05-08 06:08:12"							UTL624B	4		UTL624B	MG			ANTO87
UTL624BB							30	"2026-05-11 06:36:47"							UTL624B	5		UTL624B	MG			ANTO87
UTL625A							30	"2026-05-12 06:44:40"							UTL625	1		UTL625	MG			ANTO87
UTL625A				341			30	"2026-05-12 07:39:26"					"Bolist Taberg"		UTL625	2		UTL625	MG			ANTO87
UTL625A				484447			30	"2026-05-13 07:21:16"					"Colorama Vilhelmina"		UTL625	3	"Sandahls 21 Umeå"	UTL625	MG			ANTO87
UTL625A							30	"2026-05-06 14:43:00"							UTL625	4		UTL625	MG			ANTO87
UTL625A							30	"2026-05-11 06:36:47"							UTL625	5		UTL625	MG			ANTO87
UTL625A							30	"2025-08-26 06:50:52"							UTL625	6		UTL625	MG			MUNC85
UTL625A							30	"2025-08-26 06:50:52"							UTL625	7		UTL625	MG			MUNC85
UTL625AA							30	"2026-03-27 13:03:57"							UTL625A	1		UTL625A	MG			
UTL625AA							30	"2026-04-22 06:46:21"							UTL625A	2		UTL625A	MG			
UTL625AA							30	"2026-03-26 07:01:45"							UTL625A	3		UTL625A	MG			
UTL625AA							30	"2026-05-06 14:43:00"							UTL625A	4		UTL625A	MG			
UTL625AA							30	"2026-05-07 14:18:25"							UTL625A	5		UTL625A	MG			
UTL625AB							30	"2026-03-27 13:03:57"							UTL625A	1		UTL625A	MG			
UTL625AB							30	"2026-04-22 06:46:21"							UTL625A	2		UTL625A	MG			
UTL625AB							30	"2026-03-26 07:01:45"							UTL625A	3		UTL625A	MG			
UTL625AB							30	"2026-05-06 14:43:00"							UTL625A	4		UTL625A	MG			
UTL625AB							30	"2026-05-07 14:18:25"							UTL625A	5		UTL625A	MG			
UTL625B							30	"2026-05-12 06:44:40"							UTL625B	1		UTL625B	MG			ANTO87
UTL625B							30	"2026-05-06 08:09:50"							UTL625B	2		UTL625B	MG			ANTO87
UTL625B							30	"2026-04-16 06:42:54"							UTL625B	3		UTL625B	MG			ANTO87
UTL625B							30	"2026-05-08 06:08:12"							UTL625B	4		UTL625B	MG			ANTO87
UTL625B							30	"2026-05-11 06:36:47"							UTL625B	5		UTL625B	MG			ANTO87
UTL625B							30	"2025-08-26 06:50:52"							UTL625B	6		UTL625B	MG			
UTL625B							30	"2025-08-26 06:50:52"							UTL625B	7		UTL625B	MG			
UTL625BA							30	"2026-05-12 06:44:40"							UTL625B	1		UTL625B	MG			ANTO87
UTL625BA				484705			30	"2026-05-12 07:39:26"					"Colorama Skövde"		UTL625B	2		UTL625B	MG			ANTO87
UTL625BA				484447			30	"2026-05-13 07:21:16"					"Colorama Vilhelmina"		UTL625B	3	"Sandahls 21 Umeå"	UTL625B	MG			ANTO87
UTL625BA							30	"2026-05-06 14:43:00"							UTL625B	4		UTL625B	MG			ANTO87
UTL625BA							30	"2026-05-11 06:36:47"							UTL625B	5		UTL625B	MG			ANTO87
UTL625BB							30	"2026-05-12 06:44:40"							UTL625B	1		UTL625B	MG			ANTO87
UTL625BB							30	"2026-05-06 12:54:36"							UTL625B	2		UTL625B	MG			ANTO87
UTL625BB							30	"2026-04-30 06:41:38"							UTL625B	3		UTL625B	MG			ANTO87
UTL625BB							30	"2026-05-08 06:08:12"							UTL625B	4		UTL625B	MG			ANTO87
UTL625BB							30	"2026-05-11 06:36:47"							UTL625B	5		UTL625B	MG			ANTO87
UTL626A							30	"2026-05-12 06:44:41"							UTL626	1		UTL626	MG			ANTO87
UTL626A				484705			30	"2026-05-12 07:39:26"					"Colorama Skövde"		UTL626	2		UTL626	MG			ANTO87
UTL626A				484447			30	"2026-05-13 07:21:16"					"Colorama Vilhelmina"		UTL626	3	"Sandahls 21 Umeå"	UTL626	MG			ANTO87
UTL626A							30	"2026-05-08 06:08:12"							UTL626	4		UTL626	MG			ANTO87
UTL626A							30	"2026-05-11 06:36:47"							UTL626	5		UTL626	MG			ANTO87
UTL626A							30	"2025-08-26 06:50:52"							UTL626	6		UTL626	MG			MUNC85
UTL626A							30	"2025-08-26 06:50:52"							UTL626	7		UTL626	MG			MUNC85
UTL626AA							30	"2026-03-27 13:03:57"							UTL626A	1		UTL626A	MG			
UTL626AA							30	"2026-04-22 06:46:22"							UTL626A	2		UTL626A	MG			
UTL626AA							30	"2026-03-26 07:01:46"							UTL626A	3		UTL626A	MG			
UTL626AA							30	"2026-05-06 14:43:01"							UTL626A	4		UTL626A	MG			
UTL626AA							30	"2026-05-07 14:18:25"							UTL626A	5		UTL626A	MG			
UTL626AB							30	"2026-03-27 13:03:58"							UTL626A	1		UTL626A	MG			
UTL626AB							30	"2026-04-22 06:46:22"							UTL626A	2		UTL626A	MG			
UTL626AB							30	"2026-03-26 07:01:46"							UTL626A	3		UTL626A	MG			
UTL626AB							30	"2026-05-06 14:43:01"							UTL626A	4		UTL626A	MG			
UTL626AB							30	"2026-05-07 14:18:25"							UTL626A	5		UTL626A	MG			
UTL626B							30	"2026-05-12 06:44:41"							UTL626B	1		UTL626B	MG			ANTO87
UTL626B							30	"2026-05-06 08:09:50"							UTL626B	2		UTL626B	MG			ANTO87
UTL626B							30	"2026-05-07 06:25:34"							UTL626B	3		UTL626B	MG			ANTO87
UTL626B							30	"2026-05-08 06:08:13"							UTL626B	4		UTL626B	MG			ANTO87
UTL626B							30	"2026-05-11 06:36:47"							UTL626B	5		UTL626B	MG			ANTO87
UTL626B							30	"2025-08-26 06:50:52"							UTL626B	6		UTL626B	MG			
UTL626B							30	"2025-08-26 06:50:52"							UTL626B	7		UTL626B	MG			
UTL626BA							30	"2026-05-12 06:44:41"							UTL626B	1		UTL626B	MG			ANTO87
UTL626BA				484705			30	"2026-05-12 07:39:26"					"Colorama Skövde"		UTL626B	2		UTL626B	MG			ANTO87
UTL626BA				297			30	"2026-05-13 07:21:16"					"Bolist Haparanda"		UTL626B	3	"Sandahls 22 Luleå"	UTL626B	MG			ANTO87
UTL626BA							30	"2026-05-08 06:08:13"							UTL626B	4		UTL626B	MG			ANTO87
UTL626BA							30	"2026-05-11 06:36:47"							UTL626B	5		UTL626B	MG			ANTO87
UTL626BB							30	"2026-05-12 06:44:41"							UTL626B	1		UTL626B	MG			ANTO87
UTL626BB							30	"2026-05-06 12:54:36"							UTL626B	2		UTL626B	MG			ANTO87
UTL626BB							30	"2026-05-07 06:25:34"							UTL626B	3		UTL626B	MG			ANTO87
UTL626BB							30	"2026-05-08 06:08:13"							UTL626B	4		UTL626B	MG			ANTO87
UTL626BB							30	"2026-05-11 06:36:47"							UTL626B	5		UTL626B	MG			ANTO87
UTL627A							30	"2026-05-12 06:44:41"							UTL627	1		UTL627	MG			ANTO87
UTL627A				192300			30	"2026-05-12 07:39:26"					"Målarnes Färg AB (Filial Caparol Färg)"		UTL627	2		UTL627	MG			ANTO87
UTL627A				602			30	"2026-05-13 07:21:16"					"XL-BYGG Luleå"		UTL627	3	"Sandahls 22 Luleå"	UTL627	MG			ANTO87
UTL627A							30	"2026-05-08 06:08:13"							UTL627	4		UTL627	MG			ANTO87
UTL627A							30	"2026-05-11 06:36:47"							UTL627	5		UTL627	MG			ANTO87
UTL627A							30	"2026-03-23 08:51:04"							UTL627	6		UTL627	MG			MUNC85
UTL627A							30	"2026-03-23 08:51:05"							UTL627	7		UTL627	MG			MUNC85
UTL627AA							30	"2026-03-27 13:03:58"							UTL627A	1		UTL627A	MG			
UTL627AA							30	"2026-04-22 06:46:22"							UTL627A	2		UTL627A	MG			
UTL627AA							30	"2026-03-26 07:01:46"							UTL627A	3		UTL627A	MG			
UTL627AA							30	"2026-05-06 14:43:01"							UTL627A	4		UTL627A	MG			
UTL627AA							30	"2026-05-07 14:18:25"							UTL627A	5		UTL627A	MG			
UTL627AB							30	"2026-03-27 13:03:58"							UTL627A	1		UTL627A	MG			
UTL627AB							30	"2026-04-22 06:46:22"							UTL627A	2		UTL627A	MG			
UTL627AB							30	"2026-03-26 07:01:46"							UTL627A	3		UTL627A	MG			
UTL627AB							30	"2026-05-06 14:43:01"							UTL627A	4		UTL627A	MG			
UTL627AB							30	"2026-05-07 14:18:25"							UTL627A	5		UTL627A	MG			
UTL627B							30	"2026-05-12 06:44:41"							UTL627B	1		UTL627B	MG			ANTO87
UTL627B							30	"2026-05-06 12:54:36"							UTL627B	2		UTL627B	MG			ANTO87
UTL627B							30	"2026-05-07 06:25:34"							UTL627B	3		UTL627B	MG			ANTO87
UTL627B							30	"2026-05-08 06:08:13"							UTL627B	4		UTL627B	MG			ANTO87
UTL627B							30	"2026-05-11 06:36:47"							UTL627B	5		UTL627B	MG			ANTO87
UTL627B							30	"2026-03-23 08:51:05"							UTL627B	6		UTL627B	MG			
UTL627B							30	"2026-03-23 08:51:05"							UTL627B	7		UTL627B	MG			
UTL627BA							30	"2026-05-12 06:44:41"							UTL627B	1		UTL627B	MG			ANTO87
UTL627BA				192300			30	"2026-05-12 07:39:26"					"Målarnes Färg AB (Filial Caparol Färg)"		UTL627B	2		UTL627B	MG			ANTO87
UTL627BA				607			30	"2026-05-13 07:21:16"					"XL-BYGG Kalix"		UTL627B	3	"Sandahls 22 Luleå"	UTL627B	MG			ANTO87
UTL627BA							30	"2026-05-08 06:08:13"							UTL627B	4		UTL627B	MG			ANTO87
UTL627BA							30	"2026-05-07 14:18:25"							UTL627B	5		UTL627B	MG			ANTO87
UTL627BB							30	"2026-05-12 06:44:41"							UTL627B	1		UTL627B	MG			ANTO87
UTL627BB							30	"2026-05-06 12:54:36"							UTL627B	2		UTL627B	MG			ANTO87
UTL627BB							30	"2026-05-07 06:25:34"							UTL627B	3		UTL627B	MG			ANTO87
UTL627BB							30	"2026-05-06 14:43:02"							UTL627B	4		UTL627B	MG			ANTO87
UTL627BB							30	"2026-05-11 06:36:47"							UTL627B	5		UTL627B	MG			ANTO87
UTL628A							30	"2026-05-12 06:44:41"							UTL628	1		UTL628	MG			ANTO87
UTL628A				192300			30	"2026-05-12 07:39:26"					"Målarnes Färg AB (Filial Caparol Färg)"		UTL628	2		UTL628	MG			ANTO87
UTL628A				610			30	"2026-05-13 07:21:16"					"XL-BYGG Boden"		UTL628	3	"Sandahls 22 Luleå"	UTL628	MG			ANTO87
UTL628A							30	"2026-05-06 14:43:02"							UTL628	4		UTL628	MG			ANTO87
UTL628A							30	"2026-05-11 06:36:47"							UTL628	5		UTL628	MG			ANTO87
UTL628A							30	"2026-03-23 08:51:06"							UTL628	6		UTL628	MG			MUNC85
UTL628A							30	"2026-03-23 08:51:06"							UTL628	7		UTL628	MG			MUNC85
UTL628AA							30	"2026-03-27 13:03:58"							UTL628A	1		UTL628A	MG			
UTL628AA							30	"2026-04-22 06:46:23"							UTL628A	2		UTL628A	MG			
UTL628AA							30	"2026-03-26 07:01:46"							UTL628A	3		UTL628A	MG			
UTL628AA							30	"2026-05-06 14:43:02"							UTL628A	4		UTL628A	MG			
UTL628AA							30	"2026-05-07 14:18:26"							UTL628A	5		UTL628A	MG			
UTL628AB							30	"2026-03-27 13:03:59"							UTL628A	1		UTL628A	MG			
UTL628AB							30	"2026-04-22 06:46:23"							UTL628A	2		UTL628A	MG			
UTL628AB							30	"2026-03-26 07:01:47"							UTL628A	3		UTL628A	MG			
UTL628AB							30	"2026-05-06 14:43:02"							UTL628A	4		UTL628A	MG			
UTL628AB							30	"2026-05-07 14:18:26"							UTL628A	5		UTL628A	MG			
UTL628B							30	"2026-05-12 06:44:41"							UTL628	1		UTL628	MG			ANTO87
UTL628B							30	"2026-05-06 12:54:36"							UTL628	2		UTL628	MG			ANTO87
UTL628B							30	"2026-04-16 06:16:55"							UTL628	3		UTL628	MG			ANTO87
UTL628B							30	"2026-05-08 06:08:13"							UTL628	4		UTL628	MG			ANTO87
UTL628B							30	"2026-05-11 06:36:47"							UTL628	5		UTL628	MG			ANTO87
UTL628B							30	"2026-03-23 08:51:06"							UTL628	6		UTL628	MG			
UTL628B							30	"2026-03-23 08:51:06"							UTL628	7		UTL628	MG			
UTL628BA							30	"2026-05-12 06:44:41"							UTL628B	1		UTL628B	MG			ANTO87
UTL628BA				192129			30	"2026-05-12 07:39:26"					"Målarnes Färg AB"		UTL628B	2		UTL628B	MG			ANTO87
UTL628BA				298			30	"2026-05-13 07:21:16"					"Bolist Kalix Bygg & Plåt"		UTL628B	3	"Sandahls 22 Luleå"	UTL628B	MG			ANTO87
UTL628BA							30	"2026-05-08 06:08:13"							UTL628B	4		UTL628B	MG			ANTO87
UTL628BA							30	"2026-05-07 14:18:26"							UTL628B	5		UTL628B	MG			ANTO87
UTL628BB							30	"2026-05-12 06:44:41"							UTL628B	1		UTL628B	MG			ANTO87
UTL628BB							30	"2026-05-05 18:30:57"							UTL628B	2		UTL628B	MG			ANTO87
UTL628BB							30	"2026-05-07 06:25:35"							UTL628B	3		UTL628B	MG			ANTO87
UTL628BB							30	"2026-05-06 14:43:02"							UTL628B	4		UTL628B	MG			ANTO87
UTL628BB							30	"2026-05-11 06:36:47"							UTL628B	5		UTL628B	MG			ANTO87
UTL628C							30	"2025-06-09 14:49:27"							UTL628	1		UTL628				
UTL628G							30	"2025-06-02 14:05:04"							UTL628	1		UTL628				
UTL629A							30	"2026-05-12 06:44:41"							UTL629	1		UTL629	MG			ANTO87
UTL629A				192129			30	"2026-05-12 07:39:26"					"Målarnes Färg AB"		UTL629	2		UTL629	MG			ANTO87
UTL629A				421			30	"2026-05-13 07:21:16"					"Bolist Kalix Parallellgatan"		UTL629	3	"Sandahls 22 Luleå"	UTL629	MG			ANTO87
UTL629A							30	"2026-05-08 06:08:13"							UTL629	4		UTL629	MG			ANTO87
UTL629A							30	"2026-05-07 14:18:26"							UTL629	5		UTL629	MG			ANTO87
UTL629A							30	"2026-03-23 08:51:07"							UTL629	6		UTL629	MG			MUNC85
UTL629A							30	"2026-03-23 08:51:07"							UTL629	7		UTL629	MG			MUNC85
UTL629AA							30	"2026-03-27 13:03:59"							UTL629A	1		UTL629A	MG			
UTL629AA							30	"2026-04-22 06:46:23"							UTL629A	2		UTL629A	MG			
UTL629AA							30	"2026-03-26 07:01:47"							UTL629A	3		UTL629A	MG			
UTL629AA							30	"2026-05-06 14:43:03"							UTL629A	4		UTL629A	MG			
UTL629AA							30	"2026-05-07 14:18:26"							UTL629A	5		UTL629A	MG			
UTL629AB							30	"2026-03-27 13:03:59"							UTL629A	1		UTL629A	MG			
UTL629AB							30	"2026-04-22 06:46:24"							UTL629A	2		UTL629A	MG			
UTL629AB							30	"2026-03-26 07:01:47"							UTL629A	3		UTL629A	MG			
UTL629AB							30	"2026-05-06 14:43:03"							UTL629A	4		UTL629A	MG			
UTL629AB							30	"2026-05-07 14:18:26"							UTL629A	5		UTL629A	MG			
UTL629B							30	"2026-05-12 06:44:42"							UTL629	1		UTL629	MG			ANTO87
UTL629B							30	"2026-05-06 12:54:36"							UTL629	2		UTL629	MG			ANTO87
UTL629B							30	"2026-05-07 06:25:35"							UTL629	3		UTL629	MG			ANTO87
UTL629B							30	"2026-05-06 14:43:03"							UTL629	4		UTL629	MG			ANTO87
UTL629B							30	"2026-05-11 06:36:47"							UTL629	5		UTL629	MG			ANTO87
UTL629B							30	"2026-03-23 08:51:07"							UTL629	6		UTL629	MG			
UTL629B							30	"2026-03-23 08:51:07"							UTL629	7		UTL629	MG			
UTL629BA							30	"2026-05-12 06:44:42"							UTL629B	1		UTL629B	MG			ANTO87
UTL629BA				192129			30	"2026-05-12 07:39:26"					"Målarnes Färg AB"		UTL629B	2		UTL629B	MG			ANTO87
UTL629BA				473			30	"2026-05-13 07:21:16"					"Bolist Valdemarsvik"		UTL629B	3	"Sandahls 12 Släp"	UTL629B	MG			ANTO87
UTL629BA							30	"2026-05-08 06:08:13"							UTL629B	4		UTL629B	MG			ANTO87
UTL629BA							30	"2026-05-07 14:18:26"							UTL629B	5		UTL629B	MG			ANTO87
UTL629BB							30	"2026-05-12 06:44:42"							UTL629B	1		UTL629B	MG			ANTO87
UTL629BB				473			30	"2026-05-12 13:05:10"					"Bolist Valdemarsvik"		UTL629B	2		UTL629B	MG			HUGO49
UTL629BB							30	"2026-05-07 06:25:35"							UTL629B	3		UTL629B	MG			ANTO87
UTL629BB							30	"2026-05-06 14:43:03"							UTL629B	4		UTL629B	MG			ANTO87
UTL629BB							30	"2026-05-11 06:36:48"							UTL629B	5		UTL629B	MG			ANTO87
UTL629C							30	"2025-06-09 14:50:35"							UTL629	1		UTL629				
UTL629G							30	"2025-06-02 14:06:26"							UTL629	1		UTL629				
UTL62A							30	"2026-03-10 20:04:42"							UTL62A	1		UTL62	GG			FILI10
UTL62A							30	"2026-03-09 08:13:40"							UTL62A	2		UTL62	GG			FILI10
UTL62A							30	"2026-03-09 08:13:40"							UTL62A	3		UTL62	GG			FILI10
UTL62A							30	"2026-03-10 20:04:42"							UTL62A	4		UTL62	GG			FILI10
UTL62A							30	"2026-03-10 20:04:42"							UTL62A	5		UTL62	GG			OSCA45
UTL62A							30	"2026-03-10 20:04:42"							UTL62A	6		UTL62	GG			
UTL62A							30	"2026-03-10 20:04:42"							UTL62A	7		UTL62	GG			
UTL62B							30	"2026-03-10 20:04:42"							UTL62B	1		UTL62	GG			FILI10
UTL62B							30	"2026-03-09 08:13:41"							UTL62B	2		UTL62	GG			FILI10
UTL62B							30	"2026-03-09 08:13:41"							UTL62B	3		UTL62	GG			FILI10
UTL62B							30	"2026-03-10 20:04:42"							UTL62B	4		UTL62	GG			FILI10
UTL62B							30	"2026-03-10 20:04:43"							UTL62B	5		UTL62	GG			FILI10
UTL62B							30	"2026-03-10 20:04:43"							UTL62B	6		UTL62	GG			
UTL62B							30	"2026-03-10 20:04:43"							UTL62B	7		UTL62	GG			
UTL630A							30	"2026-05-12 06:44:42"							UTL630	1		UTL630	MG			ANTO87
UTL630A				192129			30	"2026-05-12 07:39:26"					"Målarnes Färg AB"		UTL630	2		UTL630	MG			ANTO87
UTL630A							30	"2026-05-07 06:25:35"							UTL630	3		UTL630	MG			ANTO87
UTL630A							30	"2026-05-08 06:08:13"							UTL630	4		UTL630	MG			ANTO87
UTL630A							30	"2026-05-07 14:18:26"							UTL630	5		UTL630	MG			ANTO87
UTL630A							30	"2026-03-23 08:51:08"							UTL630	6		UTL630	MG			MUNC85
UTL630A							30	"2026-03-23 08:51:08"							UTL630	7		UTL630	MG			MUNC85
UTL630AA							30	"2026-03-27 13:03:59"							UTL630A	1		UTL630A	MG			
UTL630AA							30	"2026-04-22 06:46:24"							UTL630A	2		UTL630A	MG			
UTL630AA							30	"2026-03-26 07:01:47"							UTL630A	3		UTL630A	MG			
UTL630AA							30	"2026-05-06 14:43:03"							UTL630A	4		UTL630A	MG			
UTL630AA							30	"2026-05-07 14:18:26"							UTL630A	5		UTL630A	MG			
UTL630AB							30	"2026-03-27 13:03:59"							UTL630A	1		UTL630A	MG			
UTL630AB							30	"2026-04-22 06:46:24"							UTL630A	2		UTL630A	MG			
UTL630AB							30	"2026-03-26 07:01:47"							UTL630A	3		UTL630A	MG			
UTL630AB							30	"2026-05-06 14:43:03"							UTL630A	4		UTL630A	MG			
UTL630AB							30	"2026-05-07 14:18:26"							UTL630A	5		UTL630A	MG			
UTL630B							30	"2026-05-12 06:44:42"							UTL630	1		UTL630	MG			ANTO87
UTL630B							30	"2026-05-06 12:54:36"							UTL630	2		UTL630	MG			ANTO87
UTL630B							30	"2026-05-07 06:25:35"							UTL630	3		UTL630	MG			ANTO87
UTL630B							30	"2026-05-06 14:43:03"							UTL630	4		UTL630	MG			ANTO87
UTL630B							30	"2026-05-07 14:18:26"							UTL630	5		UTL630	MG			ANTO87
UTL630B							30	"2026-03-23 08:51:08"							UTL630	6		UTL630	MG			
UTL630B							30	"2026-03-23 08:51:08"							UTL630	7		UTL630	MG			MUNC85
UTL630BA							30	"2026-05-12 06:44:42"							UTL630B	1		UTL630B	MG			ANTO87
UTL630BA				192140			30	"2026-05-12 07:39:26"					"Målarboden Allt i färg i Lidköping AB"		UTL630B	2		UTL630B	MG			ANTO87
UTL630BA				632			30	"2026-05-13 07:21:16"					"XL-BYGG Skärblacka"		UTL630B	3	"Sandahls 12 Släp"	UTL630B	MG			ANTO87
UTL630BA							30	"2026-05-08 06:08:13"							UTL630B	4		UTL630B	MG			ANTO87
UTL630BA							30	"2026-05-07 14:18:26"							UTL630B	5		UTL630B	MG			ANTO87
UTL630BB							30	"2026-05-05 06:21:59"							UTL630B	1		UTL630B	MG			ANTO87
UTL630BB				632			30	"2026-05-12 13:05:10"					"XL-BYGG Skärblacka"		UTL630B	2		UTL630B	MG			HUGO49
UTL630BB							30	"2026-05-07 06:25:35"							UTL630B	3		UTL630B	MG			ANTO87
UTL630BB							30	"2026-05-06 14:43:03"							UTL630B	4		UTL630B	MG			
UTL630BB							30	"2026-05-07 14:18:26"							UTL630B	5		UTL630B	MG			
UTL630C							30	"2025-06-09 14:49:57"							UTL630	1		UTL630				
UTL630G							30	"2025-06-02 14:06:03"							UTL630	1		UTL630				
UTL631A							30	"2026-05-12 06:44:42"							UTL631	1		UTL631	MG			ANTO87
UTL631A				192220			30	"2026-05-12 07:39:26"					"Färghallen i Lövånger AB"		UTL631	2		UTL631	MG			ANTO87
UTL631A							30	"2026-05-07 06:25:35"							UTL631	3		UTL631	MG			ANTO87
UTL631A							30	"2026-05-08 06:08:13"							UTL631	4		UTL631	MG			ANTO87
UTL631A							30	"2026-05-07 14:18:26"							UTL631	5		UTL631	MG			ANTO87
UTL631A							30	"2026-03-23 08:51:09"							UTL631	6		UTL631	MG			MUNC85
UTL631A							30	"2026-03-23 08:51:09"							UTL631	7		UTL631	MG			MUNC85
UTL631AA							30	"2026-03-27 13:04:00"							UTL631A	1		UTL631A	MG			
UTL631AA							30	"2026-04-22 06:46:24"							UTL631A	2		UTL631A	MG			
UTL631AA							30	"2026-03-26 07:01:48"							UTL631A	3		UTL631A	MG			
UTL631AA							30	"2026-05-06 14:43:04"							UTL631A	4		UTL631A	MG			
UTL631AA							30	"2026-05-07 14:18:27"							UTL631A	5		UTL631A	MG			
UTL631AB							30	"2026-03-27 13:04:00"							UTL631A	1		UTL631A	MG			
UTL631AB							30	"2026-04-22 06:46:24"							UTL631A	2		UTL631A	MG			
UTL631AB							30	"2026-03-26 07:01:48"							UTL631A	3		UTL631A	MG			
UTL631AB							30	"2026-05-06 14:43:04"							UTL631A	4		UTL631A	MG			
UTL631AB							30	"2026-05-07 14:18:27"							UTL631A	5		UTL631A	MG			
UTL631B							30	"2026-05-05 06:21:59"							UTL631	1		UTL631	MG			ANTO87
UTL631B							30	"2026-05-06 12:54:37"							UTL631	2		UTL631	MG			ANTO87
UTL631B							30	"2026-05-07 06:25:35"							UTL631	3		UTL631	MG			ANTO87
UTL631B							30	"2026-05-06 14:43:04"							UTL631	4		UTL631	MG			ANTO87
UTL631B							30	"2026-05-07 14:18:27"							UTL631	5		UTL631	MG			ANTO87
UTL631B							30	"2026-03-23 08:51:09"							UTL631	6		UTL631	MG			
UTL631B							30	"2026-03-23 08:51:09"							UTL631	7		UTL631	MG			MUNC85
UTL631BA							30	"2026-05-12 06:44:42"							UTL631B	1		UTL631B	MG			ANTO87
UTL631BA				192140			30	"2026-05-12 07:39:26"					"Målarboden Allt i färg i Lidköping AB"		UTL631B	2		UTL631B	MG			ANTO87
UTL631BA				631			30	"2026-05-13 07:21:16"					"XL-BYGG Östra Husby"		UTL631B	3	"Sandahls 12 Släp"	UTL631B	MG			ANTO87
UTL631BA							30	"2026-05-08 06:08:13"							UTL631B	4		UTL631B	MG			ANTO87
UTL631BA							30	"2026-05-07 14:18:27"							UTL631B	5		UTL631B	MG			ANTO87
UTL631BB							30	"2026-05-05 06:22:00"							UTL631B	1		UTL631B	MG			ANTO87
UTL631BB				631			30	"2026-05-12 13:05:10"					"XL-BYGG Östra Husby"		UTL631B	2		UTL631B	MG			HUGO49
UTL631BB							30	"2026-05-07 06:25:35"							UTL631B	3		UTL631B	MG			ANTO87
UTL631BB							30	"2026-05-06 14:43:04"							UTL631B	4		UTL631B	MG			ANTO87
UTL631BB							30	"2026-05-07 14:18:27"							UTL631B	5		UTL631B	MG			
UTL632A							30	"2026-05-05 06:22:00"							UTL632	1		UTL632	MG			ANTO87
UTL632A				418			30	"2026-05-12 07:39:26"					"Coop Nord Härnösand"		UTL632	2		UTL632	MG			ANTO87
UTL632A							30	"2026-05-07 06:25:35"							UTL632	3		UTL632	MG			ANTO87
UTL632A							30	"2026-05-08 06:08:13"							UTL632	4		UTL632	MG			ANTO87
UTL632A							30	"2026-05-07 14:18:27"							UTL632	5		UTL632	MG			ANTO87
UTL632A							30	"2026-03-23 08:51:10"							UTL632	6		UTL632	MG			MUNC85
UTL632A							30	"2026-03-23 08:51:10"							UTL632	7		UTL632	MG			MUNC85
UTL632AA							30	"2026-03-27 13:04:00"							UTL632A	1		UTL632A	MG			
UTL632AA							30	"2026-04-22 06:46:25"							UTL632A	2		UTL632A	MG			
UTL632AA							30	"2026-03-26 07:01:48"							UTL632A	3		UTL632A	MG			
UTL632AA							30	"2026-05-06 14:43:04"							UTL632A	4		UTL632A	MG			
UTL632AA							30	"2026-05-07 14:18:27"							UTL632A	5		UTL632A	MG			
UTL632AB							30	"2026-03-27 13:04:01"							UTL632A	1		UTL632A	MG			
UTL632AB							30	"2026-04-22 06:46:25"							UTL632A	2		UTL632A	MG			
UTL632AB							30	"2026-03-26 07:01:48"							UTL632A	3		UTL632A	MG			
UTL632AB							30	"2026-05-06 14:43:04"							UTL632A	4		UTL632A	MG			
UTL632AB							30	"2026-05-07 14:18:27"							UTL632A	5		UTL632A	MG			
UTL632B							30	"2026-05-05 06:22:00"							UTL632	1		UTL632	MG			ANTO87
UTL632B							30	"2026-05-06 12:54:37"							UTL632	2		UTL632	MG			ANTO87
UTL632B							30	"2026-05-07 06:25:35"							UTL632	3		UTL632	MG			ANTO87
UTL632B							30	"2026-05-06 14:43:04"							UTL632	4		UTL632	MG			ANTO87
UTL632B							30	"2026-05-07 14:18:27"							UTL632	5		UTL632	MG			ANTO87
UTL632B							30	"2026-03-23 08:51:11"							UTL632	6		UTL632	MG			
UTL632B							30	"2026-03-23 08:51:11"							UTL632	7		UTL632	MG			
UTL632BA							30	"2026-05-05 06:22:00"							UTL632B	1		UTL632B	MG			ANTO87
UTL632BA				185			30	"2026-05-12 07:39:26"					"Bolist Nordemans"		UTL632B	2		UTL632B	MG			ANTO87
UTL632BA							30	"2026-05-07 06:25:35"							UTL632B	3		UTL632B	MG			ANTO87
UTL632BA							30	"2026-05-08 06:08:13"							UTL632B	4		UTL632B	MG			ANTO87
UTL632BA							30	"2026-05-07 14:18:27"							UTL632B	5		UTL632B	MG			ANTO87
UTL632BB							30	"2026-05-05 06:22:00"							UTL632B	1		UTL632B	MG			ANTO87
UTL632BB							30	"2026-05-06 12:54:37"							UTL632B	2		UTL632B	MG			ANTO87
UTL632BB							30	"2026-05-07 06:25:36"							UTL632B	3		UTL632B	MG			ANTO87
UTL632BB							30	"2026-05-06 14:43:04"							UTL632B	4		UTL632B	MG			ANTO87
UTL632BB							30	"2026-05-07 14:18:27"							UTL632B	5		UTL632B	MG			
UTL633A							30	"2026-05-12 06:44:42"							UTL633	1		UTL633	MG			ANTO87
UTL633A				484126			30	"2026-05-12 07:39:26"					"Colorama Kramfors"		UTL633	2		UTL633	MG			ANTO87
UTL633A							30	"2026-05-07 06:25:36"							UTL633	3		UTL633	MG			ANTO87
UTL633A							30	"2026-05-08 06:08:13"							UTL633	4		UTL633	MG			ANTO87
