Artikel	Lager	Bolag	Nollinventering	"Hantera saldo"	Timestamp	Klassificering	Skapad	Plockzon	"Vikt tolerans"	"Zon klass"	"Tillåt uppdrag"	"Ignorera EAN"	"Splitta helpalls gen. med"	"Automatiserat robotplock"	"Ej staplingsbar"	"Alltid farligt gods"	"Helpalls avvikelse %"
1015600	404	GG	Y	Y	"2024-10-04 00:15:57"	H					Y	False	0	False	N		
1015683	404	GG	Y	Y	"2024-10-04 00:14:55"	D					Y	False	0	False	N		
1015834	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1015840	404	GG	Y	Y	"2024-10-04 00:11:55"	H					Y	False	0	False	N		
1015842	404	GG	Y	Y	"2024-10-04 00:16:42"	H					Y	False	0	False	N		
1015902	404	GG	Y	Y	"2024-10-04 00:14:03"	H					Y	False	0	False	N		
1015904	404	GG	Y	Y	"2024-10-03 10:21:37"	H					Y	False	0	False	N		
1015916	404	GG	Y	Y	"2024-10-04 00:16:44"	H					Y	False	0	False	N		
1015921	404	GG	Y	Y	"2024-10-04 00:15:23"	H					Y	False	0	False	N		
1015923	404	GG	Y	Y	"2024-10-04 00:14:07"	H					Y	False	0	False	N		
1015924	404	GG	Y	Y	"2024-10-04 00:16:37"	H					Y	False	0	False	N		
1015925	404	GG	Y	Y	"2024-10-04 00:08:05"	H					Y	False	0	False	N		
1015926	404	GG	Y	Y	"2024-10-04 00:14:06"	H					Y	False	0	False	N		
1015927	404	GG	Y	Y	"2024-10-04 00:12:17"	H					Y	False	0	False	N		
1015931	404	GG	Y	Y	"2024-10-04 00:09:30"	H					Y	False	0	False	N		
1016041	404	GG	Y	Y	"2024-10-04 00:15:22"	H					Y	False	0	False	N		
1016042	404	GG	Y	Y	"2024-10-04 00:16:05"	H					Y	False	0	False	N		
1016093	404	GG	Y	Y	"2024-10-04 00:08:15"	H					Y	False	0	False	N		
1016097	404	GG	Y	Y	"2024-10-03 10:21:44"	H					Y	False	0	False	N		
1016115	404	GG	Y	Y	"2024-10-04 00:16:39"	H					Y	False	0	False	N		
1016116	404	GG	Y	Y	"2024-10-04 00:15:00"	H					Y	False	0	False	N		
1016117	404	GG	Y	Y	"2024-10-04 00:11:36"	H					Y	False	0	False	N		
1016118	404	GG	Y	Y	"2024-10-04 00:13:30"	H					Y	False	0	False	N		
1016124	404	GG	Y	Y	"2024-10-04 00:14:28"	H					Y	False	0	False	N		
1016155	404	GG	Y	Y	"2024-10-03 10:21:44"	H					Y	False	0	False	N		
1016185	404	GG	Y	Y	"2024-10-04 00:14:04"	H					Y	False	0	False	N		
1016196	404	GG	Y	Y	"2024-10-04 00:13:02"	D					Y	False	0	False	N		
1016206	404	GG	Y	Y	"2024-10-04 00:13:47"	H					Y	False	0	False	N		
1016222	404	GG	Y	Y	"2024-10-04 00:08:16"	H					Y	False	0	False	N		
1016230	404	GG	Y	Y	"2024-10-03 10:21:49"	H					Y	False	0	False	N		
1016368	404	GG	Y	Y	"2024-10-04 00:15:58"	H					Y	False	0	False	N		
1016375	404	GG	Y	Y	"2024-10-04 00:15:29"	H					Y	False	0	False	N		
1016382	404	GG	Y	Y	"2024-10-03 10:21:49"	H					Y	False	0	False	N		
1016503	404	GG	Y	Y	"2024-10-03 10:21:23"	H					Y	False	0	False	N		
1016612	404	GG	Y	Y	"2024-10-04 00:14:25"	H					Y	False	0	False	N		
1016613	404	GG	Y	Y	"2024-10-04 00:14:05"	H					Y	False	0	False	N		
1016621	404	GG	Y	Y	"2024-10-04 00:15:56"	H					Y	False	0	False	N		
1016638	404	GG	Y	Y	"2024-10-04 00:13:48"	H					Y	False	0	False	N		
1016639	404	GG	Y	Y	"2024-10-04 00:15:26"	H					Y	False	0	False	N		
1016640	404	GG	Y	Y	"2024-10-04 00:16:04"	H					Y	False	0	False	N		
1016647	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1016650	404	GG	Y	Y	"2024-10-04 00:14:52"	H					Y	False	0	False	N		
1016653	404	GG	Y	Y	"2024-10-04 00:13:46"	H					Y	False	0	False	N		
1016658	404	GG	Y	Y	"2024-10-04 00:15:21"	H					Y	False	0	False	N		
1016659	404	GG	Y	Y	"2024-10-04 00:10:08"	H					Y	False	0	False	N		
1016661	404	GG	Y	Y	"2024-10-03 11:22:25"	H					Y	False	0	False	N		
1016664	404	GG	Y	Y	"2024-10-04 00:13:30"	H					Y	False	0	False	N		
1016665	404	GG	Y	Y	"2024-10-04 00:12:06"	H					Y	False	0	False	N		
1016671	404	GG	Y	Y	"2024-10-04 00:13:30"	H					Y	False	0	False	N		
1016681	404	GG	Y	Y	"2024-10-03 10:21:33"	H					Y	False	0	False	N		
1016689	404	GG	Y	Y	"2024-10-03 11:22:25"	H					Y	False	0	False	N		
1016690	404	GG	Y	Y	"2024-10-04 00:15:31"	H					Y	False	0	False	N		
1016691	404	GG	Y	Y	"2024-10-04 00:11:36"	H					Y	False	0	False	N		
1016692	404	GG	Y	Y	"2024-10-04 00:13:50"	H					Y	False	0	False	N		
1016693	404	GG	Y	Y	"2024-10-03 11:22:30"	H					Y	False	0	False	N		
1016697	404	GG	Y	Y	"2024-10-04 00:08:05"	H					Y	False	0	False	N		
1016883	404	GG	Y	Y	"2024-10-04 00:16:43"	H					Y	False	0	False	N		
1016899	404	GG	Y	Y	"2024-10-04 00:14:54"	H					Y	False	0	False	N		
1016917	404	GG	Y	Y	"2024-10-04 00:11:48"	H					Y	False	0	False	N		
1016959	404	GG	Y	Y	"2024-10-04 00:09:42"	H					Y	False	0	False	N		
1017018	404	GG	Y	Y	"2024-10-04 00:12:44"	H					Y	False	0	False	N		
1017265	404	GG	Y	Y	"2024-10-04 00:10:07"	H					Y	False	0	False	N		
1017404	404	GG	Y	Y	"2024-10-04 00:09:19"	H					Y	False	0	False	N		
1017407	404	GG	Y	Y	"2024-10-04 00:16:02"	H					Y	False	0	False	N		
1017419	404	GG	Y	Y	"2024-10-04 00:11:49"	H					Y	False	0	False	N		
1017566	404	GG	Y	Y	"2024-10-03 10:21:44"	H					Y	False	0	False	N		
1017662	404	GG	Y	Y	"2024-10-04 00:09:33"	H					Y	False	0	False	N		
1017663	404	GG	Y	Y	"2024-10-04 00:10:07"	H					Y	False	0	False	N		
1017775	404	GG	Y	Y	"2024-10-03 10:21:32"	H					Y	False	0	False	N		
1017776	404	GG	Y	Y	"2024-10-04 00:16:36"	H					Y	False	0	False	N		
1017777	404	GG	Y	Y	"2024-10-03 10:21:38"	H					Y	False	0	False	N		
1017778	404	GG	Y	Y	"2024-10-04 00:14:28"	H					Y	False	0	False	N		
1017871	404	GG	Y	Y	"2024-10-04 00:14:55"	H					Y	False	0	False	N		
1017872	404	GG	Y	Y	"2024-10-04 00:16:42"	H					Y	False	0	False	N		
1018061	404	GG	Y	Y	"2024-10-04 00:14:08"	H					Y	False	0	False	N		
1018067	404	GG	Y	Y	"2024-10-03 10:21:38"	H					Y	False	0	False	N		
1018070	404	GG	Y	Y	"2024-10-04 00:13:47"	H					Y	False	0	False	N		
1018114	404	GG	Y	Y	"2024-10-04 00:14:59"	H					Y	False	0	False	N		
1018121	404	GG	Y	Y	"2024-10-04 00:14:28"	H					Y	False	0	False	N		
1018133	404	GG	Y	Y	"2024-10-04 00:13:32"	H					Y	False	0	False	N		
1018143	404	GG	Y	Y	"2024-10-04 00:12:43"	H					Y	False	0	False	N		
1018149	404	GG	Y	Y	"2024-10-04 00:09:50"	E					Y	False	0	False	N		
1018158	404	GG	Y	Y	"2024-10-04 00:11:31"	H					Y	False	0	False	N		
1018193	404	GG	Y	Y	"2024-10-04 00:07:45"	H					Y	False	0	False	N		
1018198	404	GG	Y	Y	"2024-10-04 00:12:16"	H					Y	False	0	False	N		
1018205	404	GG	Y	Y	"2024-10-04 00:16:05"	H					Y	False	0	False	N		
1018207	404	GG	Y	Y	"2024-10-04 00:12:29"	H					Y	False	0	False	N		
1018210	404	GG	Y	Y	"2024-10-04 00:12:29"	H					Y	False	0	False	N		
1018211	404	GG	Y	Y	"2024-10-03 10:21:57"	H					Y	False	0	False	N		
1018225	404	GG	Y	Y	"2024-10-04 00:16:43"	H					Y	False	0	False	N		
1018238	404	GG	Y	Y	"2024-10-04 00:14:55"	H					Y	False	0	False	N		
1018245	404	GG	Y	Y	"2024-10-04 00:15:00"	H					Y	False	0	False	N		
1018258	404	GG	Y	Y	"2024-10-04 00:11:36"	H					Y	False	0	False	N		
1018261	404	GG	Y	Y	"2024-10-04 00:14:58"	H					Y	False	0	False	N		
1018264	404	GG	Y	Y	"2024-10-04 00:14:57"	H					Y	False	0	False	N		
1018272	404	GG	Y	Y	"2024-10-03 10:21:24"	H					Y	False	0	False	N		
1018290	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1018292	404	GG	Y	Y	"2024-10-04 00:14:31"	H					Y	False	0	False	N		
1018325	404	GG	Y	Y	"2024-10-04 00:16:39"	D					Y	False	0	False	N		
1018333	404	GG	Y	Y	"2024-10-04 00:10:01"	H					Y	False	0	False	N		
1018358	404	GG	Y	Y	"2024-10-03 10:21:37"	H					Y	False	0	False	N		
1018365	404	GG	Y	Y	"2024-10-04 00:15:29"	H					Y	False	0	False	N		
1018367	404	GG	Y	Y	"2024-10-04 00:14:29"	H					Y	False	0	False	N		
1018372	404	GG	Y	Y	"2024-10-03 10:21:49"	H					Y	False	0	False	N		
1018391	404	GG	Y	Y	"2024-10-03 11:22:29"	H					Y	False	0	False	N		
1018394	404	GG	Y	Y	"2024-10-04 00:12:59"	H					Y	False	0	False	N		
1018397	404	GG	Y	Y	"2024-10-04 00:14:28"	H					Y	False	0	False	N		
1018407	404	GG	Y	Y	"2024-10-04 00:08:29"	H					Y	False	0	False	N		
1018408	404	GG	Y	Y	"2024-10-04 00:07:54"	H					Y	False	0	False	N		
1018410	404	GG	Y	Y	"2024-10-04 00:11:49"	H					Y	False	0	False	N		
1018412	404	GG	Y	Y	"2024-10-04 00:16:41"	H					Y	False	0	False	N		
1018418	404	GG	Y	Y	"2024-10-04 00:08:28"	H					Y	False	0	False	N		
1018419	404	GG	Y	Y	"2024-10-04 00:08:28"	H					Y	False	0	False	N		
1018420	404	GG	Y	Y	"2024-10-04 00:12:58"	H					Y	False	0	False	N		
1018421	404	GG	Y	Y	"2024-10-04 00:15:00"	H					Y	False	0	False	N		
1018426	404	GG	Y	Y	"2024-10-04 00:09:46"	H					Y	False	0	False	N		
1018429	404	GG	Y	Y	"2024-10-04 00:14:57"	H					Y	False	0	False	N		
1018435	404	GG	Y	Y	"2024-10-03 10:21:44"	H					Y	False	0	False	N		
1018441	404	GG	Y	Y	"2024-10-04 00:11:14"	H					Y	False	0	False	N		
1018444	404	GG	Y	Y	"2024-10-04 00:14:07"	H					Y	False	0	False	N		
1018457	404	GG	Y	Y	"2024-10-04 00:14:52"	H					Y	False	0	False	N		
1018462	404	GG	Y	Y	"2024-10-04 00:09:50"	H					Y	False	0	False	N		
1018466	404	GG	Y	Y	"2024-10-04 00:13:02"	H					Y	False	0	False	N		
1018469	404	GG	Y	Y	"2024-10-04 00:14:03"	H					Y	False	0	False	N		
1018471	404	GG	Y	Y	"2024-10-03 10:21:50"	H					Y	False	0	False	N		
1018474	404	GG	Y	Y	"2024-10-04 00:15:30"	H					Y	False	0	False	N		
1018479	404	GG	Y	Y	"2024-10-03 10:21:32"	H					Y	False	0	False	N		
1018482	404	GG	Y	Y	"2024-10-04 00:14:32"	H					Y	False	0	False	N		
1018485	404	GG	Y	Y	"2024-10-04 00:12:29"	H					Y	False	0	False	N		
1018491	404	GG	Y	Y	"2024-10-04 00:13:29"	H					Y	False	0	False	N		
1018493	404	GG	Y	Y	"2024-10-04 00:12:42"	H					Y	False	0	False	N		
1018494	404	GG	Y	Y	"2024-10-04 00:11:49"	H					Y	False	0	False	N		
1018514	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1018518	404	GG	Y	Y	"2024-10-03 10:21:28"	H					Y	False	0	False	N		
1018521	404	GG	Y	Y	"2024-10-04 00:16:37"	H					Y	False	0	False	N		
1018529	404	GG	Y	Y	"2024-10-04 00:13:49"	H					Y	False	0	False	N		
1018534	404	GG	Y	Y	"2024-10-04 00:11:36"	H					Y	False	0	False	N		
1018550	404	GG	Y	Y	"2024-10-04 00:11:36"	H					Y	False	0	False	N		
1018559	404	GG	Y	Y	"2024-10-04 00:08:27"	H					Y	False	0	False	N		
1018564	404	GG	Y	Y	"2024-10-03 10:21:37"	H					Y	False	0	False	N		
1018569	404	GG	Y	Y	"2024-10-04 00:13:29"	H					Y	False	0	False	N		
1018570	404	GG	Y	Y	"2024-10-04 00:16:36"	H					Y	False	0	False	N		
1018572	404	GG	Y	Y	"2024-10-04 00:15:25"	H					Y	False	0	False	N		
1018583	404	GG	Y	Y	"2024-10-04 00:15:24"	H					Y	False	0	False	N		
1018584	404	GG	Y	Y	"2024-10-04 00:13:48"	H					Y	False	0	False	N		
1018585	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1018587	404	GG	Y	Y	"2024-10-04 00:11:13"	H					Y	False	0	False	N		
1018596	404	GG	Y	Y	"2024-10-04 00:11:31"	H					Y	False	0	False	N		
1018613	404	GG	Y	Y	"2024-10-04 00:16:41"	H					Y	False	0	False	N		
1018616	404	GG	Y	Y	"2024-10-04 00:12:41"	H					Y	False	0	False	N		
1018617	404	GG	Y	Y	"2024-10-04 00:16:44"	H					Y	False	0	False	N		
1018618	404	GG	Y	Y	"2024-10-04 00:14:28"	H					Y	False	0	False	N		
1018619	404	GG	Y	Y	"2024-10-04 00:16:03"	H					Y	False	0	False	N		
1018621	404	GG	Y	Y	"2024-10-04 00:15:59"	H					Y	False	0	False	N		
1018622	404	GG	Y	Y	"2024-10-04 00:16:03"	H					Y	False	0	False	N		
1018623	404	GG	Y	Y	"2024-10-04 00:11:32"	H					Y	False	0	False	N		
1018624	404	GG	Y	Y	"2024-10-04 00:12:59"	H					Y	False	0	False	N		
1018625	404	GG	Y	Y	"2024-10-04 00:14:27"	H					Y	False	0	False	N		
1018626	404	GG	Y	Y	"2024-10-03 10:21:32"	H					Y	False	0	False	N		
1018627	404	GG	Y	Y	"2024-10-04 00:12:59"	H					Y	False	0	False	N		
1018628	404	GG	Y	Y	"2024-10-03 10:21:44"	H					Y	False	0	False	N		
1018629	404	GG	Y	Y	"2024-10-04 00:10:01"	H					Y	False	0	False	N		
1018636	404	GG	Y	Y	"2024-10-04 00:11:42"	H					Y	False	0	False	N		
1018639	404	GG	Y	Y	"2024-10-04 00:13:02"	H					Y	False	0	False	N		
1018640	404	GG	Y	Y	"2024-10-03 11:22:28"	H					Y	False	0	False	N		
1018641	404	GG	Y	Y	"2024-10-04 00:13:02"	H					Y	False	0	False	N		
1018643	404	GG	Y	Y	"2024-10-04 00:11:36"	H					Y	False	0	False	N		
1018649	404	GG	Y	Y	"2024-10-04 00:12:16"	H					Y	False	0	False	N		
1018662	404	GG	Y	Y	"2024-10-04 00:11:47"	H					Y	False	0	False	N		
1018663	404	GG	Y	Y	"2024-10-04 00:13:15"	H					Y	False	0	False	N		
1018677	404	GG	Y	Y	"2024-10-04 00:12:30"	H					Y	False	0	False	N		
1018696	404	GG	Y	Y	"2024-10-04 00:14:04"	H					Y	False	0	False	N		
1018698	404	GG	Y	Y	"2024-10-04 00:14:26"	H					Y	False	0	False	N		
1018699	404	GG	Y	Y	"2024-10-03 09:41:01"	H					Y	False	0	False	N		
1018700	404	GG	Y	Y	"2024-10-04 00:13:46"	H					Y	False	0	False	N		
1018701	404	GG	Y	Y	"2024-10-04 00:15:22"	H					Y	False	0	False	N		
1018703	404	GG	Y	Y	"2024-10-04 00:12:06"	H					Y	False	0	False	N		
1018704	404	GG	Y	Y	"2024-10-04 00:12:43"	H					Y	False	0	False	N		
1018705	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1018764	404	GG	Y	Y	"2024-10-03 10:21:32"	H					Y	False	0	False	N		
1018765	404	GG	Y	Y	"2024-10-03 10:21:38"	H					Y	False	0	False	N		
1018766	404	GG	Y	Y	"2024-10-03 10:21:45"	H					Y	False	0	False	N		
1018771	404	GG	Y	Y	"2024-10-04 00:14:27"	H					Y	False	0	False	N		
1018775	404	GG	Y	Y	"2024-10-04 00:11:27"	H					Y	False	0	False	N		
1018776	404	GG	Y	Y	"2024-10-04 00:16:40"	H					Y	False	0	False	N		
1018777	404	GG	Y	Y	"2024-10-04 00:09:56"	H					Y	False	0	False	N		
1018778	404	GG	Y	Y	"2024-10-04 00:14:57"	H					Y	False	0	False	N		
1018782	404	GG	Y	Y	"2024-10-04 00:13:31"	H					Y	False	0	False	N		
1018784	404	GG	Y	Y	"2024-10-04 00:13:31"	H					Y	False	0	False	N		
1018786	404	GG	Y	Y	"2024-10-04 00:12:43"	H					Y	False	0	False	N		
1018789	404	GG	Y	Y	"2024-10-04 00:15:25"	H					Y	False	0	False	N		
1018790	404	GG	Y	Y	"2024-10-04 00:08:30"	H					Y	False	0	False	N		
1018791	404	GG	Y	Y	"2024-10-04 00:08:30"	H					Y	False	0	False	N		
1018792	404	GG	Y	Y	"2024-10-04 00:08:30"	H					Y	False	0	False	N		
1018803	404	GG	Y	Y	"2024-10-04 00:13:49"	H					Y	False	0	False	N		
1018805	404	GG	Y	Y	"2024-10-04 00:13:02"	H					Y	False	0	False	N		
1018842	404	GG	Y	Y	"2024-10-04 00:12:42"	H					Y	False	0	False	N		
1018843	404	GG	Y	Y	"2024-10-04 00:15:24"	H					Y	False	0	False	N		
1018844	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1018845	404	GG	Y	Y	"2024-10-04 00:14:29"	H					Y	False	0	False	N		
1018846	404	GG	Y	Y	"2024-10-04 00:09:56"	H					Y	False	0	False	N		
1018854	404	GG	Y	Y	"2024-10-04 00:14:54"	H					Y	False	0	False	N		
1018859	404	GG	Y	Y	"2024-10-04 00:12:14"	H					Y	False	0	False	N		
1018860	404	GG	Y	Y	"2024-10-04 00:12:16"	H					Y	False	0	False	N		
1018861	404	GG	Y	Y	"2024-10-04 00:10:00"	H					Y	False	0	False	N		
1018869	404	GG	Y	Y	"2024-10-04 00:11:41"	H					Y	False	0	False	N		
1018870	404	GG	Y	Y	"2024-10-03 11:22:32"	H					Y	False	0	False	N		
1018871	404	GG	Y	Y	"2024-10-04 00:11:01"	H					Y	False	0	False	N		
1018887	404	GG	Y	Y	"2024-10-04 00:14:57"	H					Y	False	0	False	N		
1018888	404	GG	Y	Y	"2024-10-04 00:15:23"	H					Y	False	0	False	N		
1018889	404	GG	Y	Y	"2024-10-04 00:16:42"	H					Y	False	0	False	N		
1018890	404	GG	Y	Y	"2024-10-04 00:15:58"	H					Y	False	0	False	N		
1018891	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1018894	404	GG	Y	Y	"2024-10-04 00:14:58"	H					Y	False	0	False	N		
1018895	404	GG	Y	Y	"2024-10-04 00:16:43"	H					Y	False	0	False	N		
1018897	404	GG	Y	Y	"2024-10-04 00:10:01"	H					Y	False	0	False	N		
1018898	404	GG	Y	Y	"2024-10-04 00:13:47"	H					Y	False	0	False	N		
1018914	404	GG	Y	Y	"2024-10-04 00:11:42"	H					Y	False	0	False	N		
1018933	404	GG	Y	Y	"2024-10-04 00:16:44"	H					Y	False	0	False	N		
1018937	404	GG	Y	Y	"2024-10-04 00:14:04"	H					Y	False	0	False	N		
1018938	404	GG	Y	Y	"2024-10-04 00:11:41"	H					Y	False	0	False	N		
1018939	404	GG	Y	Y	"2024-10-04 00:15:27"	H					Y	False	0	False	N		
1018940	404	GG	Y	Y	"2024-10-04 00:14:57"	H					Y	False	0	False	N		
1018941	404	GG	Y	Y	"2024-10-04 00:16:43"	H					Y	False	0	False	N		
1018942	404	GG	Y	Y	"2024-10-04 00:08:29"	H					Y	False	0	False	N		
1018944	404	GG	Y	Y	"2024-10-03 10:21:51"	H					Y	False	0	False	N		
1018946	404	GG	Y	Y	"2024-10-04 00:14:56"	H					Y	False	0	False	N		
1018947	404	GG	Y	Y	"2024-10-04 00:11:50"	H					Y	False	0	False	N		
1018950	404	GG	Y	Y	"2024-10-04 00:11:14"	H					Y	False	0	False	N		
1018951	404	GG	Y	Y	"2024-10-04 00:09:42"	H					Y	False	0	False	N		
1018953	404	GG	Y	Y	"2024-10-04 00:14:55"	H					Y	False	0	False	N		
1018956	404	GG	Y	Y	"2024-10-04 00:14:55"	H					Y	False	0	False	N		
1018960	404	GG	Y	Y	"2024-10-04 00:12:29"	H					Y	False	0	False	N		
1018968	404	GG	Y	Y	"2024-10-04 00:16:01"	H					Y	False	0	False	N		
1018971	404	GG	Y	Y	"2024-10-04 00:12:45"	H					Y	False	0	False	N		
1018985	404	GG	Y	Y	"2024-10-04 00:07:34"	H					Y	False	0	False	N		
1018986	404	GG	Y	Y	"2024-10-04 00:16:05"	H					Y	False	0	False	N		
1018987	404	GG	Y	Y	"2024-10-04 00:15:28"	H					Y	False	0	False	N		
1018988	404	GG	Y	Y	"2024-10-04 00:10:01"	H					Y	False	0	False	N		
1019000	404	GG	Y	Y	"2024-10-04 00:07:56"	H					Y	False	0	False	N		
1019002	404	GG	Y	Y	"2024-10-04 00:11:14"	H					Y	False	0	False	N		
1019014	404	GG	Y	Y	"2024-10-04 00:09:31"	H					Y	False	0	False	N		
1019016	404	GG	Y	Y	"2024-10-04 00:09:13"	H					Y	False	0	False	N		
1019021	404	GG	Y	Y	"2024-10-04 00:11:42"	H					Y	False	0	False	N		
1019046	404	GG	Y	Y	"2024-10-04 00:12:44"	H					Y	False	0	False	N		
1019047	404	GG	Y	Y	"2024-10-04 00:14:29"	H					Y	False	0	False	N		
1019048	404	GG	Y	Y	"2024-10-04 00:09:55"	H					Y	False	0	False	N		
1019053	404	GG	Y	Y	"2024-10-03 10:21:24"	H					Y	False	0	False	N		
1019078	404	GG	Y	Y	"2024-10-04 00:14:58"	H					Y	False	0	False	N		
1019079	404	GG	Y	Y	"2024-10-04 00:12:06"	H					Y	False	0	False	N		
1019080	404	GG	Y	Y	"2024-10-04 00:15:27"	H					Y	False	0	False	N		
1019081	404	GG	Y	Y	"2024-10-04 00:15:23"	H					Y	False	0	False	N		
1019082	404	GG	Y	Y	"2024-10-04 00:15:23"	H					Y	False	0	False	N		
1019083	404	GG	Y	Y	"2024-10-04 00:11:42"	F					Y	False	0	False	N		
1019086	404	GG	Y	Y	"2024-10-04 00:16:01"	F					Y	False	0	False	N		
1019101	404	GG	Y	Y	"2024-10-04 00:15:01"	H					Y	False	0	False	N		
1019102	404	GG	Y	Y	"2024-10-04 00:12:29"	H					Y	False	0	False	N		
1019105	404	GG	Y	Y	"2024-10-04 00:16:00"	H					Y	False	0	False	N		
1019109	404	GG	Y	Y	"2024-10-04 00:16:37"	H					Y	False	0	False	N		
1019110	404	GG	Y	Y	"2024-10-04 00:16:43"	H					Y	False	0	False	N		
1019111	404	GG	Y	Y	"2024-10-04 00:15:58"	H					Y	False	0	False	N		
1019134	404	GG	Y	Y	"2024-10-04 00:07:45"	B					Y	False	0	False	N		
1019137	404	GG	Y	Y	"2024-10-04 00:08:29"	H					Y	False	0	False	N		
1019147	404	GG	Y	Y	"2024-10-04 00:12:45"	H					Y	False	0	False	N		
1019148	404	GG	Y	Y	"2024-10-04 00:07:55"	H					Y	False	0	False	N		
1019149	404	GG	Y	Y	"2024-10-04 00:12:46"	H					Y	False	0	False	N		
1019254	404	GG	Y	Y	"2024-10-03 14:40:08"	H					Y	False	0	False	N		
1019266	404	GG	Y	Y	"2024-10-04 00:09:35"	H					Y	False	0	False	N		
1019267	404	GG	Y	Y	"2024-10-04 00:12:16"	H					Y	False	0	False	N		
1019275	404	GG	Y	Y	"2025-01-23 13:44:00"	H					Y	False	0	False	N		
1019282	404	GG	Y	Y	"2024-10-04 00:13:32"	H					Y	False	0	False	N		
1019291	404	GG	Y	Y	"2024-10-03 09:30:58"	H					Y	False	0	False	N		
1019327	404	GG	Y	Y	"2024-10-04 00:15:28"	H					Y	False	0	False	N		
1019526	404	GG	Y	Y	"2024-10-04 00:15:59"	H					Y	False	0	False	N		
1019529	404	GG	Y	Y	"2024-10-04 00:13:32"	H					Y	False	0	False	N		
1019589	404	GG	Y	Y	"2024-10-04 00:16:03"	H					Y	False	0	False	N		
1019590	404	GG	Y	Y	"2024-10-04 00:14:26"	H					Y	False	0	False	N		
1019625	404	GG	Y	Y	"2024-10-04 00:16:37"	H					Y	False	0	False	N		
1019652	404	GG	Y	Y	"2024-10-29 15:35:05"	E					Y	False	0	False	N		
1019653	404	GG	Y	Y	"2024-10-29 15:34:14"	E					Y	False	0	False	N		
1019654	404	GG	Y	Y	"2024-10-29 15:33:39"	E					Y	False	0	False	N		
1019659	404	GG	Y	Y	"2024-10-29 15:33:41"	E					Y	False	0	False	N		
1019660	404	GG	Y	Y	"2024-10-29 15:33:32"	E					Y	False	0	False	N		
1019661	404	GG	Y	Y	"2024-10-29 15:34:11"	E					Y	False	0	False	N		
1019663	404	GG	Y	Y	"2024-10-29 15:32:23"	E					Y	False	0	False	N		
1019664	404	GG	Y	Y	"2024-10-29 15:32:22"	E					Y	False	0	False	N		
1019665	404	GG	Y	Y	"2024-10-29 15:31:51"	E					Y	False	0	False	N		
1019666	404	GG	Y	Y	"2024-10-29 15:35:54"	E					Y	False	0	False	N		
1019671	404	GG	Y	Y	"2024-10-29 15:33:39"	E					Y	False	0	False	N		
1019672	404	GG	Y	Y	"2024-10-29 15:35:02"	E					Y	False	0	False	N		
1019691	404	GG	Y	Y	"2024-10-04 00:14:04"	H					Y	False	0	False	N		
1019751	404	GG	Y	Y	"2024-10-04 00:13:28"	H					Y	False	0	False	N		
1019753	404	GG	Y	Y	"2024-10-03 16:51:38"	H					Y	False	0	False	N		
1019755	404	GG	Y	Y	"2024-10-04 00:13:28"	H					Y	False	0	False	N		
1019761	404	GG	Y	Y	"2024-10-04 00:13:15"	H					Y	False	0	False	N		
1019766	404	GG	Y	Y	"2024-10-04 00:08:40"	H					Y	False	0	False	N		
1019775	404	GG	Y	Y	"2024-10-03 11:22:35"	H					Y	False	0	False	N		
1019777	404	GG	Y	Y	"2024-10-03 11:22:23"	H					Y	False	0	False	N		
1019779	404	GG	Y	Y	"2024-10-03 11:22:30"	H					Y	False	0	False	N		
1019783	404	GG	Y	Y	"2024-10-03 11:22:25"	H					Y	False	0	False	N		
1019793	404	GG	Y	Y	"2024-10-04 00:10:22"	H					Y	False	0	False	N		
1019810	404	GG	Y	Y	"2024-10-04 00:08:05"	H					Y	False	0	False	N		
1019812	404	GG	Y	Y	"2024-10-04 00:14:04"	H					Y	False	0	False	N		
1019814	404	GG	Y	Y	"2024-10-04 00:12:05"	H					Y	False	0	False	N		
1019815	404	GG	Y	Y	"2024-10-04 00:08:15"	H					Y	False	0	False	N		
1019816	404	GG	Y	Y	"2024-10-04 00:08:15"	H					Y	False	0	False	N		
1019818	404	GG	Y	Y	"2024-10-03 13:23:48"	H					Y	False	0	False	N		
1019820	404	GG	Y	Y	"2024-10-04 00:15:22"	H					Y	False	0	False	N		
1019823	404	GG	Y	Y	"2024-10-04 00:09:46"	H					Y	False	0	False	N		
1019824	404	GG	Y	Y	"2024-10-04 00:13:48"	H					Y	False	0	False	N		
1019826	404	GG	Y	Y	"2024-10-04 00:16:04"	H					Y	False	0	False	N		
1019828	404	GG	Y	Y	"2024-10-04 00:12:17"	H					Y	False	0	False	N		
1019831	404	GG	Y	Y	"2024-10-04 00:13:18"	H					Y	False	0	False	N		
1019846	404	GG	Y	Y	"2024-10-03 14:14:51"	H					Y	False	0	False	N		
