Lagerplats	Typ	Detalj	Clearing	X-koordinat	Y-koordinat	Timestamp	Multi	Sekvens	Checksiffra	"Visa saldo"	Påfyllning	"Max pall"	"Påfyllnings offset"	"Auto plac"	Klassificering	"Farligt gods"	Dimension
BA01033	B	H		0	0	"2024-09-13 09:48:31"	N	0	731				0				2
BA01034	B	H		0	0	"2024-09-13 09:48:31"	N	0	191				0				2
BA01035	B	H		0	0	"2024-09-13 09:48:31"	N	0	74				0				2
BA01036	B	H		0	0	"2024-09-13 09:48:31"	N	0	749				0				3
BA01037	B	H		0	0	"2024-09-13 09:48:31"	N	0	916				0				3
BA02011	F	G		0	0	"2025-01-19 12:57:52"	N	0	37				0				2
BA02012A	P	H		0	0	"2024-09-13 09:48:31"	N	0	864	N			0				1
BA02012B	P	H		0	0	"2024-09-13 09:48:31"	N	0	161	N			0				1
BA02013	B	H		0	0	"2024-09-13 09:48:31"	N	0	617				0				2
BA02014	B	H		0	0	"2024-09-13 09:48:31"	N	0	685				0				2
BA02015	B	H		0	0	"2024-09-13 09:48:31"	N	0	597				0				2
BA02016	B	H		0	0	"2024-09-13 09:48:31"	N	0	920				0				3
BA02017	B	H		0	0	"2024-09-13 09:48:31"	N	0	424				0				3
BA02021	F	G		0	0	"2025-01-19 12:56:32"	N	0	453				0				2
BA02022A	P	H		0	0	"2024-09-13 09:48:31"	N	0	49	N			0				1
BA02022B	P	H		0	0	"2024-09-13 09:48:31"	N	0	780	N			0				1
BA02023	B	H		0	0	"2024-09-13 09:48:31"	N	0	505				0				2
BA02024	B	H		0	0	"2024-09-13 09:48:31"	N	0	988				0				2
BA02025	B	H		0	0	"2024-09-13 09:48:31"	N	0	26				0				2
BA02026	B	H		0	0	"2024-09-13 09:48:31"	N	0	153				0				3
BA02027	B	H		0	0	"2025-10-28 10:24:28"	Y	0	83				0				3
BA02031	F	G		0	0	"2025-01-19 12:55:31"	N	0	813				0				2
BA02032A	P	H		0	0	"2024-09-13 09:48:31"	N	0	214	N			0				1
BA02032B	P	H		0	0	"2024-09-13 09:48:31"	N	0	221	N			0				1
BA02033	B	H		0	0	"2024-09-13 09:48:31"	N	0	868				0				2
BA02034	B	H		0	0	"2024-09-13 09:48:31"	N	0	54				0				2
BA02035	B	H		0	0	"2024-09-13 09:48:31"	N	0	679				0				2
BA02036	B	H		0	0	"2024-09-13 09:48:31"	N	0	300				0				3
BA02037	B	H		0	0	"2024-09-13 09:48:31"	N	0	868				0				3
BA03011	P	G		0	0	"2024-09-13 09:48:31"	N	0	399	N			0				2
BA03012A	P	H		0	0	"2024-09-13 09:48:31"	N	0	445	N			0				1
BA03012B	P	H		0	0	"2024-09-13 09:48:31"	N	0	657	N			0				1
BA03013	B	H		0	0	"2024-09-13 09:48:31"	N	0	456				0				2
BA03014	B	H		0	0	"2024-09-13 09:48:31"	N	0	628				0				2
BA03015	B	H		0	0	"2024-09-13 09:48:31"	N	0	436				0				2
BA03016	B	H		0	0	"2024-09-13 09:48:31"	N	0	381				0				3
BA03017	B	H		0	0	"2024-09-13 09:48:31"	N	0	567				0				3
BA03021	P	G		0	0	"2025-09-10 08:04:44"	N	0	374	N			0				2
BA03022A	P	H		0	0	"2024-09-13 09:48:31"	N	0	131	N			0				1
BA03022B	P	H		0	0	"2024-09-13 09:48:31"	N	0	44	N			0				1
BA03023	B	H		0	0	"2024-09-13 09:48:31"	N	0	515				0				2
BA03024	B	H		0	0	"2024-09-13 09:48:31"	N	0	888				0				2
BA03025	B	H		0	0	"2024-09-13 09:48:31"	N	0	537				0				2
BA03026	B	H		0	0	"2024-09-13 09:48:31"	N	0	430				0				3
BA03027	B	H		0	0	"2024-09-13 09:48:31"	N	0	885				0				3
BA03031	P	G		0	0	"2025-09-10 08:04:52"	N	0	750	N			0				2
BA03032A	P	H		0	0	"2024-09-13 09:48:31"	N	0	248	N			0				1
BA03032B	P	H		0	0	"2024-09-13 09:48:31"	N	0	37	N			0				1
BA03033	B	H		0	0	"2024-09-13 09:48:31"	N	0	190				0				2
BA03034	B	H		0	0	"2024-09-13 09:48:31"	N	0	29				0				2
BA03035	B	H		0	0	"2024-09-13 09:48:31"	N	0	232				0				2
BA03036	B	H		0	0	"2024-09-13 09:48:31"	N	0	404				0				3
BA03037	B	H		0	0	"2024-09-13 09:48:31"	N	0	685				0				3
BA04011	P	G		0	0	"2024-09-13 09:48:31"	N	0	542	N			0				2
BA04012A	P	H		0	0	"2024-09-13 09:48:31"	N	0	864	N			0				1
BA04012B	P	H		0	0	"2024-09-13 09:48:31"	N	0	759	N			0				1
BA04013	B	H		0	0	"2024-09-13 09:48:31"	N	0	745				0				2
BA04014	B	H		0	0	"2024-09-13 09:48:31"	N	0	680				0				2
BA04015	B	H		0	0	"2024-09-13 09:48:31"	N	0	227				0				2
BA04016	B	H		0	0	"2024-09-13 09:48:31"	N	0	334				0				3
BA04017	B	H		0	0	"2024-09-13 09:48:31"	N	0	284				0				3
BA04021	P	G		0	0	"2024-09-13 09:48:31"	N	0	852	N			0				2
BA04022A	P	H		0	0	"2024-09-13 09:48:31"	N	0	452	N			0				1
BA04022B	P	H		0	0	"2024-09-13 09:48:31"	N	0	926	N			0				1
BA04023	B	H		0	0	"2024-09-13 09:48:31"	N	0	571				0				2
BA04024	B	H		0	0	"2024-09-13 09:48:31"	N	0	535				0				2
BA04025	B	H		0	0	"2024-09-13 09:48:31"	N	0	336				0				2
BA04026	B	H		0	0	"2024-09-13 09:48:31"	N	0	143				0				3
BA04027	B	H		0	0	"2024-09-13 09:48:31"	N	0	909				0				3
BA04031	P	G		0	0	"2024-09-13 09:48:31"	N	0	854	N			0				2
BA04032A	P	H		0	0	"2024-09-13 09:48:31"	N	0	285	N			0				1
BA04032B	P	H		0	0	"2024-09-13 09:48:31"	N	0	667	N			0				1
BA04033	B	H		0	0	"2024-09-13 09:48:31"	N	0	743				0				2
BA04034	B	H		0	0	"2024-09-13 09:48:31"	N	0	564				0				2
BA04035	B	H		0	0	"2024-09-13 09:48:31"	N	0	770				0				2
BA04036	B	H		0	0	"2024-09-13 09:48:31"	N	0	848				0				3
BA04037	B	H		0	0	"2024-09-13 09:48:31"	N	0	146				0				3
BA05011	P	G		0	0	"2024-09-13 09:48:31"	N	0	80	N			0				2
BA05012A	P	H		0	0	"2024-09-13 09:48:31"	N	0	919	N			0				1
BA05012B	P	H		0	0	"2024-09-13 09:48:31"	N	0	46	N			0				1
BA05013	B	H		0	0	"2024-09-13 09:48:31"	N	0	358				0				2
BA05014	B	H		0	0	"2024-09-13 09:48:31"	N	0	985				0				2
BA05015	B	H		0	0	"2024-09-13 09:48:31"	N	0	278				0				2
BA05016	B	H		0	0	"2024-09-13 09:48:31"	N	0	394				0				3
BA05017	B	H		0	0	"2024-09-13 09:48:31"	N	0	894				0				3
BA05021	P	G		0	0	"2024-09-13 09:48:31"	N	0	268	N			0				2
BA05022A	P	H		0	0	"2024-09-13 09:48:31"	N	0	269	N			0				1
BA05022B	P	H		0	0	"2024-09-13 09:48:31"	N	0	396	N			0				1
BA05023	B	H		0	0	"2024-09-13 09:48:31"	N	0	548				0				2
BA05024	B	H		0	0	"2024-09-13 09:48:31"	N	0	271				0				2
BA05025	B	H		0	0	"2024-09-13 09:48:31"	N	0	187				0				2
BA05026	B	H		0	0	"2024-09-13 09:48:31"	N	0	958				0				3
BA05027	B	H		0	0	"2024-09-13 09:48:31"	N	0	544				0				3
BA06011	B	H		0	0	"2024-11-05 13:12:34"	N	0	829				0				3
BA06012	B	H		0	0	"2024-09-13 09:48:31"	N	0	997				0				3
BA06013	B	H		0	0	"2024-09-13 09:48:31"	N	0	687				0				3
BA06021	B	H		0	0	"2024-11-05 13:12:51"	N	0	323				0				3
BA06022	B	H		0	0	"2024-09-13 09:48:31"	N	0	198				0				3
BA06023	B	H		0	0	"2024-09-13 09:48:31"	N	0	804				0				3
BA06031	B	H		0	0	"2024-11-05 13:13:01"	N	0	977				0				3
BA06032	B	H		0	0	"2024-09-13 09:48:31"	N	0	326				0				3
BA06033	B	H		0	0	"2024-09-13 09:48:31"	N	0	359				0				3
BA06041	B	H		0	0	"2024-11-05 13:13:12"	N	0	750				0				3
BA06042	B	H		0	0	"2024-09-13 09:48:31"	N	0	991				0				3
BA06043	B	H		0	0	"2024-09-13 09:48:31"	N	0	5				0				3
BA07011	P	G		0	0	"2024-09-13 09:48:31"	N	0	156	N			0				2
BA07012A	P	H		0	0	"2024-09-13 09:48:31"	N	0	921	N			0				1
BA07012B	P	H		0	0	"2024-09-13 09:48:31"	N	0	136	N			0				1
BA07013	B	H		0	0	"2024-09-13 09:48:31"	N	0	505				0				2
BA07014	B	H		0	0	"2024-09-13 09:48:31"	N	0	648				0				2
BA07015	B	H		0	0	"2024-09-13 09:48:31"	N	0	562				0				2
BA07016	B	H		0	0	"2024-09-13 09:48:31"	N	0	649				0				3
BA07017	B	H		0	0	"2024-09-13 09:48:31"	N	0	202				0				3
BA07021	P	G		0	0	"2024-09-13 09:48:31"	N	0	504	N			0				2
BA07022A	P	H		0	0	"2024-09-13 09:48:31"	N	0	733	N			0				1
BA07022B	P	H		0	0	"2024-09-13 09:48:31"	N	0	119	N			0				1
BA07023	B	H		0	0	"2024-09-13 09:48:31"	N	0	344				0				2
BA07024	B	H		0	0	"2024-09-13 09:48:31"	N	0	56				0				2
BA07025	B	H		0	0	"2024-09-13 09:48:31"	N	0	672				0				2
BA07026	B	H		0	0	"2024-09-13 09:48:31"	N	0	759				0				3
BA07027	B	H		0	0	"2024-09-13 09:48:31"	N	0	352				0				3
BA07031	P	G		0	0	"2024-09-13 09:48:31"	N	0	320	N			0				2
BA07032A	F	H		0	0	"2024-09-13 09:48:31"	N	0	33				0				1
BA07032B	P	H		0	0	"2024-09-13 09:48:31"	N	0	570	N			0				1
BA07033	B	H		0	0	"2024-09-13 09:48:31"	N	0	512				0				2
BA07034	B	H		0	0	"2024-09-13 09:48:31"	N	0	386				0				2
BA07035	B	H		0	0	"2024-09-13 09:48:31"	N	0	689				0				2
BA07036	B	H		0	0	"2024-09-13 09:48:31"	N	0	73				0				3
BA07037	B	H		0	0	"2024-09-13 09:48:31"	N	0	759				0				3
BA08011	P	G		0	0	"2025-09-10 08:05:32"	N	0	321	N			0				2
BA08012A	P	H		0	0	"2024-09-13 09:48:31"	N	0	910	N			0				1
BA08012B	P	H		0	0	"2024-09-13 09:48:31"	N	0	965	N			0				1
BA08013	B	H		0	0	"2024-09-13 09:48:31"	N	0	208				0				2
BA08014	B	H		0	0	"2024-09-13 09:48:31"	N	0	754				0				2
BA08015	B	H		0	0	"2024-09-13 09:48:31"	N	0	684				0				2
BA08016	B	H		0	0	"2024-09-13 09:48:31"	N	0	664				0				3
BA08017	B	H		0	0	"2024-09-13 09:48:31"	N	0	904				0				3
BA08021	P	G		0	0	"2024-09-13 09:48:31"	N	0	530	N			0				2
BA08022A	P	H		0	0	"2025-09-10 08:05:36"	N	0	648	N			0				1
BA08022B	P	H		0	0	"2024-09-13 09:48:31"	N	0	972	N			0				1
BA08023	B	H		0	0	"2024-09-13 09:48:31"	N	0	691				0				2
BA08024	B	H		0	0	"2024-09-13 09:48:31"	N	0	664				0				2
BA08025	B	H		0	0	"2024-09-13 09:48:31"	N	0	846				0				2
BA08026	B	H		0	0	"2024-09-13 09:48:31"	N	0	800				0				3
BA08027	B	H		0	0	"2024-09-13 09:48:31"	N	0	575				0				3
BA08031	P	G		0	0	"2024-09-13 09:48:31"	N	0	462	N			0				2
BA08032A	P	H		0	0	"2024-09-13 09:48:31"	N	0	280	N			0				1
BA08032B	P	H		0	0	"2024-09-13 09:48:31"	N	0	965	N			0				1
BA08033	B	H		0	0	"2024-09-13 09:48:31"	N	0	940				0				2
BA08034	B	H		0	0	"2024-09-13 09:48:31"	N	0	796				0				2
BA08035	B	H		0	0	"2024-09-13 09:48:31"	N	0	750				0				2
BA08036	B	H		0	0	"2024-09-13 09:48:31"	N	0	313				0				3
BA08037	B	H		0	0	"2024-09-13 09:48:31"	N	0	779				0				3
BA09011	P	G		0	0	"2024-09-13 09:48:31"	N	0	150	N			0				2
BA09012A	P	H		0	0	"2024-09-13 09:48:31"	N	0	493	N			0				1
BA09012B	P	H		0	0	"2024-09-13 09:48:31"	N	0	44	N			0				1
BA09013	B	H		0	0	"2024-09-13 09:48:31"	N	0	502				0				2
BA09014	B	H		0	0	"2024-09-13 09:48:31"	N	0	559				0				2
BA09015	B	H		0	0	"2024-09-13 09:48:31"	N	0	597				0				2
BA09016	B	H		0	0	"2024-09-13 09:48:31"	N	0	906				0				3
BA09017	B	H		0	0	"2024-09-13 09:48:31"	N	0	79				0				3
BA09021	P	G		0	0	"2024-09-13 09:48:31"	N	0	85	N			0				2
BA09022A	P	H		0	0	"2024-09-13 09:48:31"	N	0	913	N			0				1
BA09022B	P	H		0	0	"2024-09-13 09:48:31"	N	0	504	N			0				1
BA09023	B	H		0	0	"2024-09-13 09:48:31"	N	0	370				0				2
BA09024	B	H		0	0	"2024-09-13 09:48:31"	N	0	831				0				2
BA09025	B	H		0	0	"2024-09-13 09:48:31"	N	0	401				0				2
BA09026	B	H		0	0	"2024-09-13 09:48:31"	N	0	31				0				3
BA09027	B	H		0	0	"2024-09-13 09:48:31"	N	0	830				0				3
BA09031	P	G		0	0	"2024-09-13 09:48:31"	N	0	994	N			0				2
BA09032A	P	H		0	0	"2024-09-13 09:48:31"	N	0	245	N			0				1
BA09032B	P	H		0	0	"2024-09-13 09:48:31"	N	0	638	N			0				1
BA09033	B	H		0	0	"2024-09-13 09:48:31"	N	0	430				0				2
BA09034	B	H		0	0	"2024-09-13 09:48:31"	N	0	851				0				2
BA09035	B	H		0	0	"2024-09-13 09:48:31"	N	0	56				0				2
BA09036	B	H		0	0	"2024-09-13 09:48:31"	N	0	257				0				3
BA09037	B	H		0	0	"2024-09-13 09:48:31"	N	0	497				0				3
BA10011	P	G		0	0	"2024-09-13 09:48:31"	N	0	156	N			0				2
BA10012A	P	H		0	0	"2024-09-13 09:48:31"	N	0	652	N			0				1
BA10012B	P	H		0	0	"2024-09-13 09:48:31"	N	0	286	N			0				1
BA10013	B	H		0	0	"2024-09-13 09:48:31"	N	0	799				0				2
BA10014	B	H		0	0	"2024-09-13 09:48:31"	N	0	927				0				2
BA10015	B	H		0	0	"2024-09-13 09:48:31"	N	0	599				0				2
BA10016	B	H		0	0	"2024-09-13 09:48:31"	N	0	1				0				3
BA10017	B	H		0	0	"2024-09-13 09:48:31"	N	0	606				0				3
BA10021	P	G		0	0	"2024-09-13 09:48:31"	N	0	585	N			0				2
BA10022A	P	H		0	0	"2024-09-13 09:48:31"	N	0	510	N			0				1
BA10022B	P	H		0	0	"2024-09-13 09:48:31"	N	0	434	N			0				1
BA10023	B	H		0	0	"2024-09-13 09:48:31"	N	0	10				0				2
BA10024	B	H		0	0	"2024-09-13 09:48:31"	N	0	754				0				2
BA10025	B	H		0	0	"2024-09-13 09:48:31"	N	0	654				0				2
BA10026	B	H		0	0	"2024-09-13 09:48:31"	N	0	54				0				3
BA10027	B	H		0	0	"2024-09-13 09:48:31"	N	0	407				0				3
BA10031	F	G		0	0	"2025-01-16 08:11:12"	N	0	49				0				2
BA10032A	P	H		0	0	"2024-09-13 09:48:31"	N	0	958	N			0				1
BA10032B	P	H		0	0	"2024-09-13 09:48:31"	N	0	795	N			0				1
BA10033	B	H		0	0	"2024-09-13 09:48:31"	N	0	551				0				2
BA10034	B	H		0	0	"2024-09-13 09:48:31"	N	0	559				0				2
BA10035	B	H		0	0	"2024-09-13 09:48:31"	N	0	770				0				2
BA10036	B	H		0	0	"2024-09-13 09:48:31"	N	0	686				0				3
BA10037	B	H		0	0	"2024-09-13 09:48:31"	N	0	977				0				3
BB01011	P	G		0	0	"2024-09-13 09:48:31"	N	1	671	N			0				134028
BB01012A	B					"2025-10-02 13:19:02"		0	306								
BB01013	B	H		0	0	"2024-09-13 09:48:31"	N	0	891				0				2
BB01014	B	H		0	0	"2024-09-13 09:48:31"	N	0	417				0				2
BB01015	B	H		0	0	"2024-09-13 09:48:31"	N	0	860				0				2
BB01016	B	H		0	0	"2024-09-13 09:48:31"	N	0	172				0				3
BB01017	B	H		0	0	"2024-09-13 09:48:31"	N	0	707				0				3
BB01021	P	G		0	0	"2024-09-13 09:48:31"	N	2	215	N			0				134028
BB01022A	B					"2025-10-02 13:19:33"		0	462								
BB01023	B	H		0	0	"2024-09-13 09:48:31"	N	0	199				0				2
BB01024	B	H		0	0	"2024-09-13 09:48:31"	N	0	679				0				2
BB01025	B	H		0	0	"2024-09-13 09:48:31"	N	0	334				0				2
BB01026	B	H		0	0	"2024-09-13 09:48:31"	N	0	353				0				3
BB01027	B	H		0	0	"2024-09-13 09:48:31"	N	0	952				0				3
BB01031	P	G		0	0	"2024-09-13 09:48:31"	N	3	461	N			0				134028
BB01032A	B	H		0	0	"2025-11-07 08:37:34"	N	0	925				0				
BB01033	B	H		0	0	"2024-09-13 09:48:31"	N	0	11				0				2
BB01034	B	H		0	0	"2024-09-13 09:48:31"	N	0	656				0				2
BB01035	B	H		0	0	"2024-09-13 09:48:31"	N	0	778				0				2
BB01036	B	H		0	0	"2024-09-13 09:48:31"	N	0	604				0				3
BB01037	B	H		0	0	"2024-09-13 09:48:31"	N	0	817				0				3
BB02011	P	G		0	0	"2024-09-13 09:48:31"	N	4	534	N			0				134028
BB02012A	B					"2025-10-02 13:21:02"		0	881								
BB02013	B	H		0	0	"2024-09-13 09:48:31"	N	0	890				0				2
BB02014	B	H		0	0	"2024-09-13 09:48:31"	N	0	213				0				2
BB02015	B	H		0	0	"2024-09-13 09:48:31"	N	0	575				0				2
BB02016	B	H		0	0	"2024-09-13 09:48:31"	N	0	10				0				3
BB02017	B	H		0	0	"2024-09-13 09:48:31"	N	0	464				0				3
BB02021	P	G		0	0	"2025-08-12 12:21:09"	N	5	618	N			0				134028
BB02022A	B					"2025-10-02 13:21:16"		0	842								
BB02023	B	H		0	0	"2024-09-13 09:48:31"	N	0	765				0				2
BB02024	B	H		0	0	"2024-09-13 09:48:31"	N	0	174				0				2
BB02025	B	H		0	0	"2024-09-13 09:48:31"	N	0	800				0				2
BB02026	B	H		0	0	"2024-09-13 09:48:31"	N	0	292				0				3
BB02027	B	H		0	0	"2024-09-13 09:48:31"	N	0	69				0				3
BB02031	P	G		0	0	"2024-09-13 09:48:31"	N	6	183	N			0				134028
BB02032A	B					"2025-10-02 13:21:32"		0	46								
BB02033	B	H		0	0	"2024-09-13 09:48:31"	N	0	26				0				2
BB02034	B	H		0	0	"2024-09-13 09:48:31"	N	0	509				0				2
BB02035	B	H		0	0	"2024-09-13 09:48:31"	N	0	741				0				2
BB02036	B	H		0	0	"2024-09-13 09:48:31"	N	0	199				0				3
BB02037	B	H		0	0	"2024-09-13 09:48:31"	N	0	626				0				3
BB03011	P	G		0	0	"2024-09-13 09:48:31"	N	7	541	N			0				134028
BB03012A	B					"2025-10-02 13:20:07"		0	647								
BB03013	B	H		0	0	"2024-09-13 09:48:31"	N	0	672				0				2
BB03014	B	H		0	0	"2024-09-13 09:48:31"	N	0	360				0				2
BB03015	B	H		0	0	"2024-09-13 09:48:31"	N	0	739				0				2
BB03016	B	H		0	0	"2024-09-13 09:48:31"	N	0	972				0				3
BB03017	B	H		0	0	"2024-09-13 09:48:31"	N	0	257				0				3
BB03021	P	G		0	0	"2025-08-12 12:21:11"	N	8	853	N			0				134028
BB03022A	B					"2025-10-02 13:20:26"		0	695								
BB03023	B	H		0	0	"2024-09-13 09:48:31"	N	0	507				0				2
BB03024	B	H		0	0	"2024-09-13 09:48:31"	N	0	93				0				2
BB03025	B	H		0	0	"2024-09-13 09:48:31"	N	0	586				0				2
BB03026	B	H		0	0	"2024-09-13 09:48:31"	N	0	281				0				3
BB03027	B	H		0	0	"2024-09-13 09:48:31"	N	0	502				0				3
BB03031	P	G		0	0	"2024-09-13 09:48:31"	N	9	412	N			0				134028
BB03032A	B					"2025-10-02 13:20:44"		0	285								
BB03033	B	H		0	0	"2024-09-13 09:48:31"	N	0	393				0				2
BB03034	B	H		0	0	"2024-09-13 09:48:31"	N	0	859				0				2
BB03035	B	H		0	0	"2024-09-13 09:48:31"	N	0	617				0				2
BB03036	B	H		0	0	"2024-09-13 09:48:31"	N	0	462				0				3
BB03037	B	H		0	0	"2024-09-13 09:48:31"	N	0	261				0				3
BB04011	P	G		0	0	"2024-09-13 09:48:31"	N	10	103	N			0				134028
BB04012A	B					"2025-10-02 13:21:45"		0	920								
BB04013	B	H		0	0	"2024-09-13 09:48:31"	N	0	112				0				2
BB04014	B	H		0	0	"2024-09-13 09:48:31"	N	0	381				0				2
BB04015	B	H		0	0	"2024-09-13 09:48:31"	N	0	334				0				2
BB04016	B	H		0	0	"2024-09-13 09:48:31"	N	0	116				0				3
BB04017	B	H		0	0	"2024-09-13 09:48:31"	N	0	224				0				3
BB04021	P	G		0	0	"2024-09-13 09:48:31"	N	11	957	N			0				134028
BB04022A	B					"2025-10-02 13:21:58"		0	290								
BB04023	B	H		0	0	"2024-09-13 09:48:31"	N	0	761				0				2
BB04024	B	H		0	0	"2024-09-13 09:48:31"	N	0	529				0				2
BB04025	B	H		0	0	"2024-09-13 09:48:31"	N	0	242				0				2
BB04026	B	H		0	0	"2024-09-13 09:48:31"	N	0	760				0				3
BB04027	B	H		0	0	"2024-09-13 09:48:31"	N	0	807				0				3
BB04031	P	G		0	0	"2024-09-13 09:48:31"	N	12	778	N			0				134028
BB04032A	B					"2025-10-02 13:22:11"		0	435								
BB04033	B	H		0	0	"2024-09-13 09:48:31"	N	0	861				0				2
BB04034	B	H		0	0	"2024-09-13 09:48:31"	N	0	687				0				2
BB04035	B	H		0	0	"2024-09-13 09:48:31"	N	0	712				0				2
BB04036	B	H		0	0	"2024-09-13 09:48:31"	N	0	922				0				3
BB04037	B	H		0	0	"2024-09-13 09:48:31"	N	0	288				0				3
BB05011	P	G		0	0	"2025-06-18 09:13:17"	N	13	216	N			0				134029
BB05012A	P	H		0	0	"2024-09-13 09:48:31"	N	14	946	N			0				134030
BB05013	B	H		0	0	"2024-09-13 09:48:31"	N	0	127				0				2
BB05014	B	H		0	0	"2024-09-13 09:48:31"	N	0	346				0				2
BB05015	B	H		0	0	"2024-09-13 09:48:31"	N	0	525				0				2
BB05016	B	H		0	0	"2024-09-13 09:48:31"	N	0	312				0				3
BB05017	B	H		0	0	"2024-09-13 09:48:31"	N	0	301				0				3
BB05021	P	G		0	0	"2024-09-13 09:48:31"	N	15	24	N			0				134029
BB05022A	P	H		0	0	"2024-09-13 09:48:31"	N	16	637	N			0				134030
BB05023	B	H		0	0	"2024-09-13 09:48:31"	N	0	596				0				2
BB05024	B	H		0	0	"2024-09-13 09:48:31"	N	0	106				0				2
BB05025	B	H		0	0	"2024-09-13 09:48:31"	N	0	765				0				2
BB05026	B	H		0	0	"2024-09-13 09:48:31"	N	0	220				0				3
BB05027	B	H		0	0	"2024-09-13 09:48:31"	N	0	657				0				3
BB05031	P	G		0	0	"2024-09-13 09:48:31"	N	17	752	N			0				134029
BB05032A	P	H		0	0	"2024-09-13 09:48:31"	N	18	851	N			0				134030
BB05033	B	H		0	0	"2024-09-13 09:48:31"	N	0	696				0				2
BB05034	B	H		0	0	"2024-09-13 09:48:31"	N	0	101				0				2
BB05035	B	H		0	0	"2024-09-13 09:48:31"	N	0	818				0				2
BB05036	B	H		0	0	"2024-09-13 09:48:31"	N	0	979				0				3
BB05037	B	H		0	0	"2024-09-13 09:48:31"	N	0	4				0				3
BB06011	P	G		0	0	"2024-09-13 09:48:31"	N	19	320	N			0				134029
BB06012A	P	H		0	0	"2024-09-13 09:48:31"	N	20	879	N			0				134030
BB06013	B	H		0	0	"2024-09-13 09:48:31"	N	0	582				0				2
BB06014	B	H		0	0	"2024-09-13 09:48:31"	N	0	107				0				2
BB06015	B	H		0	0	"2024-09-13 09:48:31"	N	0	418				0				2
BB06016	B	H		0	0	"2024-09-13 09:48:31"	N	0	854				0				3
BB06017	B	H		0	0	"2024-09-13 09:48:31"	N	0	553				0				3
BB06021	P	G		0	0	"2024-09-13 09:48:31"	N	21	170	N			0				134029
BB06022A	P	H		0	0	"2024-09-13 09:48:31"	N	22	667	N			0				134030
BB06023	B	H		0	0	"2024-09-13 09:48:31"	N	0	931				0				2
BB06024	B	H		0	0	"2024-09-13 09:48:31"	N	0	629				0				2
BB06025	B	H		0	0	"2024-09-13 09:48:31"	N	0	103				0				2
BB06026	B	H		0	0	"2024-09-13 09:48:31"	N	0	837				0				3
BB06027	B	H		0	0	"2024-09-13 09:48:31"	N	0	931				0				3
BB06031	P	G		0	0	"2024-09-13 09:48:31"	N	23	950	N			0				134029
BB06032A	P	H		0	0	"2024-09-13 09:48:31"	N	24	210	N			0				134030
BB06033	B	H		0	0	"2024-09-13 09:48:31"	N	0	236				0				2
BB06034	B	H		0	0	"2024-09-13 09:48:31"	N	0	406				0				2
BB06035	B	H		0	0	"2024-09-13 09:48:31"	N	0	889				0				2
BB06036	B	H		0	0	"2024-09-13 09:48:31"	N	0	804				0				3
BB06037	B	H		0	0	"2024-09-13 09:48:31"	N	0	684				0				3
BB07011	P	G		0	0	"2024-09-13 09:48:31"	N	25	879	N			0				134029
BB07012A	P	H		0	0	"2024-09-13 09:48:31"	N	26	60	N			0				134030
BB07013	B	H		0	0	"2024-09-13 09:48:31"	N	0	329				0				2
BB07014	B	H		0	0	"2024-09-13 09:48:31"	N	0	535				0				2
BB07015	B	H		0	0	"2024-09-13 09:48:31"	N	0	215				0				2
BB07016	B	H		0	0	"2024-09-13 09:48:31"	N	0	345				0				3
BB07017	B	H		0	0	"2024-09-13 09:48:31"	N	0	922				0				3
BB07021	P	G		0	0	"2025-08-15 11:03:57"	N	27	230	N			0				134029
BB07022A	P	H		0	0	"2024-09-13 09:48:31"	N	28	578	N			0				134030
BB07023	B	H		0	0	"2024-09-13 09:48:31"	N	0	654				0				2
BB07024	B	H		0	0	"2024-09-13 09:48:31"	N	0	714				0				2
BB07025	B	H		0	0	"2024-09-13 09:48:31"	N	0	476				0				2
BB07026	B	H		0	0	"2024-09-13 09:48:31"	N	0	147				0				3
BB07027	B	H		0	0	"2024-09-13 09:48:31"	N	0	573				0				3
BB07031	P	G		0	0	"2024-09-13 09:48:31"	N	29	432	N			0				134029
BB07032A	P	H		0	0	"2024-09-13 09:48:31"	N	30	130	N			0				134030
BB07033	B	H		0	0	"2024-09-13 09:48:31"	N	0	153				0				2
BB07034	B	H		0	0	"2024-09-13 09:48:31"	N	0	303				0				2
BB07035	B	H		0	0	"2024-09-13 09:48:31"	N	0	761				0				2
BB07036	B	H		0	0	"2024-09-13 09:48:31"	N	0	150				0				3
BB07037	B	H		0	0	"2024-09-13 09:48:31"	N	0	432				0				3
BB08011	P	G		0	0	"2025-08-12 12:21:14"	N	31	388	N			0				134029
BB08012A	P	H		0	0	"2024-09-13 09:48:31"	N	32	298	N			0				134030
BB08013	B	H		0	0	"2024-09-13 09:48:31"	N	0	467				0				2
BB08014	B	H		0	0	"2024-09-13 09:48:31"	N	0	972				0				2
BB08015	B	H		0	0	"2024-09-13 09:48:31"	N	0	925				0				2
BB08016	B	H		0	0	"2024-09-13 09:48:31"	N	0	793				0				3
BB08017	B	H		0	0	"2024-09-13 09:48:31"	N	0	700				0				3
BB08021	P	G		0	0	"2024-09-13 09:48:31"	N	33	687	N			0				134029
BB08022A	P	H		0	0	"2025-08-12 12:21:16"	N	34	890	N			0				134030
BB08023	B	H		0	0	"2024-09-13 09:48:31"	N	0	190				0				2
BB08024	B	H		0	0	"2024-09-13 09:48:31"	N	0	286				0				2
BB08025	B	H		0	0	"2024-09-13 09:48:31"	N	0	971				0				2
